cruise,station,date,lat,lon,taxon,taxa_id_number,abundance_per_transect,abundance
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Candacia armata,61,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Tomopteris spp.,80,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Hyperiidea (Total),82,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Decapoda larvae (Total),83,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Clione limacina,84,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Euphausiacea Total,88,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Chaetognatha eyecount,89,1,33.47738652756143
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Fish eggs (Total),90,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Fish larvae,91,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Scolecithrix danae,416,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Candacia spp. (Unidentified),429,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Pleuromamma spp. (Unidentified),434,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Polychaete larvae (unidentified),450,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Cumacea,454,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Lepas nauplii,457,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Ostracoda,459,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Amphipoda (Unidentified),626,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Labidocera acutifrons,961,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Salpidae (Total),977,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Doliolidae,978,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Alteutha spp.,985,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Metridia spp. (V-VI) (unidentified),1677,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Siphonostomatoida,10066,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Monstrilloida,10069,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Thalia democratica,10564,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Calanus V-VI unidentified,10566,1,33.47738652756143
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Decapod megalopa,10568,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Decapod megalopa,10568,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Decapod zoea,10569,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Decapod zoea,10569,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Fish eggs with oil globules,10572,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Fish eggs with oil globules,10572,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Fish eggs without oil globules,10573,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Fish eggs without oil globules,10573,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Paraeuchaeta norvegica,10605,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Paraeuchaeta norvegica,10605,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Euchaetidae (unidentified),10606,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Euchaetidae (unidentified),10606,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Parathalestris croni,10610,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Plastic Total (trial),10714,1,33.47738652756143
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Anomalocera opalus,10741,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Neocalanus gracilis,45,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Rhincalanus nasutus,50,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Euchirella rostrata,51,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Pleuromamma abdominalis,58,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Gammaridea,81,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Centropages bradyi,380,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Euchaeta marina,393,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Paedoclione doliiformis,448,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,Gymnosomata (Unidentified),480,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Calanus finmarchicus,40,17,569.1155709685443
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Calanus glacialis,42,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Calanus hyperboreus,44,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Nannocalanus minor,47,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Metridia lucens,55,2,66.95477305512286
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Metridia longa,56,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Pleuromamma borealis,59,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Candacia armata,61,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Tomopteris spp.,80,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Hyperiidea (Total),82,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Decapoda larvae (Total),83,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Clione limacina,84,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Euphausiacea Total,88,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Chaetognatha eyecount,89,3,100.43215958268428
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Fish eggs (Total),90,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Fish larvae,91,1,33.47738652756143
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Scolecithrix danae,416,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Candacia spp. (Unidentified),429,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Pleuromamma spp. (Unidentified),434,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Polychaete larvae (unidentified),450,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Cumacea,454,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Lepas nauplii,457,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Ostracoda,459,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Amphipoda (Unidentified),626,1,33.47738652756143
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Labidocera acutifrons,961,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Salpidae (Total),977,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Doliolidae,978,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Alteutha spp.,985,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Metridia spp. (V-VI) (unidentified),1677,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Siphonostomatoida,10066,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Monstrilloida,10069,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Thalia democratica,10564,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Calanus V-VI unidentified,10566,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Decapod megalopa,10568,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Decapod megalopa,10568,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Decapod zoea,10569,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Decapod zoea,10569,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Fish eggs with oil globules,10572,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Fish eggs with oil globules,10572,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Fish eggs without oil globules,10573,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Fish eggs without oil globules,10573,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Paraeuchaeta norvegica,10605,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Paraeuchaeta norvegica,10605,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Euchaetidae (unidentified),10606,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Euchaetidae (unidentified),10606,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Parathalestris croni,10610,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Plastic Total (trial),10714,2,66.95477305512286
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Anomalocera opalus,10741,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Neocalanus gracilis,45,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Rhincalanus nasutus,50,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Euchirella rostrata,51,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Pleuromamma abdominalis,58,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Gammaridea,81,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Centropages bradyi,380,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Euchaeta marina,393,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Paedoclione doliiformis,448,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,Gymnosomata (Unidentified),480,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Calanus finmarchicus,40,17,569.1155709685443
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Calanus glacialis,42,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Calanus hyperboreus,44,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Nannocalanus minor,47,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Metridia lucens,55,6,200.86431916536856
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Metridia longa,56,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Pleuromamma borealis,59,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Candacia armata,61,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Tomopteris spp.,80,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Hyperiidea (Total),82,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Decapoda larvae (Total),83,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Clione limacina,84,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Euphausiacea Total,88,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Chaetognatha eyecount,89,1,33.47738652756143
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Fish eggs (Total),90,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Fish larvae,91,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Scolecithrix danae,416,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Candacia spp. (Unidentified),429,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Pleuromamma spp. (Unidentified),434,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Polychaete larvae (unidentified),450,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Cumacea,454,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Lepas nauplii,457,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Ostracoda,459,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Amphipoda (Unidentified),626,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Labidocera acutifrons,961,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Salpidae (Total),977,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Doliolidae,978,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Alteutha spp.,985,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Metridia spp. (V-VI) (unidentified),1677,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Siphonostomatoida,10066,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Monstrilloida,10069,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Thalia democratica,10564,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Calanus V-VI unidentified,10566,1,33.47738652756143
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Decapod megalopa,10568,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Decapod megalopa,10568,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Decapod zoea,10569,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Decapod zoea,10569,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Fish eggs with oil globules,10572,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Fish eggs with oil globules,10572,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Fish eggs without oil globules,10573,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Fish eggs without oil globules,10573,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Paraeuchaeta norvegica,10605,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Paraeuchaeta norvegica,10605,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Euchaetidae (unidentified),10606,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Euchaetidae (unidentified),10606,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Parathalestris croni,10610,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Plastic Total (trial),10714,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Anomalocera opalus,10741,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Neocalanus gracilis,45,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Rhincalanus nasutus,50,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Euchirella rostrata,51,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Pleuromamma abdominalis,58,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Gammaridea,81,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Centropages bradyi,380,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Euchaeta marina,393,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Paedoclione doliiformis,448,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,Gymnosomata (Unidentified),480,NA,NA
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Calanus finmarchicus,40,35,1171.70852846465
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Calanus glacialis,42,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Calanus hyperboreus,44,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Nannocalanus minor,47,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Metridia lucens,55,6,200.86431916536856
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Metridia longa,56,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Pleuromamma borealis,59,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Candacia armata,61,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Tomopteris spp.,80,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Hyperiidea (Total),82,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Decapoda larvae (Total),83,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Clione limacina,84,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Euphausiacea Total,88,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Chaetognatha eyecount,89,1,33.47738652756143
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Fish eggs (Total),90,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Fish larvae,91,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Scolecithrix danae,416,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Candacia spp. (Unidentified),429,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Pleuromamma spp. (Unidentified),434,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Polychaete larvae (unidentified),450,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Cumacea,454,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Lepas nauplii,457,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Ostracoda,459,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Amphipoda (Unidentified),626,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Labidocera acutifrons,961,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Salpidae (Total),977,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Doliolidae,978,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Alteutha spp.,985,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Metridia spp. (V-VI) (unidentified),1677,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Siphonostomatoida,10066,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Monstrilloida,10069,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Thalia democratica,10564,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Calanus V-VI unidentified,10566,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Decapod megalopa,10568,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Decapod megalopa,10568,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Decapod zoea,10569,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Decapod zoea,10569,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Fish eggs with oil globules,10572,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Fish eggs with oil globules,10572,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Fish eggs without oil globules,10573,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Fish eggs without oil globules,10573,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Paraeuchaeta norvegica,10605,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Paraeuchaeta norvegica,10605,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Euchaetidae (unidentified),10606,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Euchaetidae (unidentified),10606,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Parathalestris croni,10610,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Plastic Total (trial),10714,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Anomalocera opalus,10741,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Neocalanus gracilis,45,NA,NA
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Rhincalanus nasutus,50,NA,NA
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Euchirella rostrata,51,NA,NA
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Pleuromamma abdominalis,58,NA,NA
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Gammaridea,81,NA,NA
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Centropages bradyi,380,NA,NA
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Euchaeta marina,393,NA,NA
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Paedoclione doliiformis,448,NA,NA
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,Gymnosomata (Unidentified),480,NA,NA
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Calanus finmarchicus,40,3,100.43215958268428
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Calanus glacialis,42,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Calanus hyperboreus,44,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Nannocalanus minor,47,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Metridia lucens,55,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Metridia longa,56,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Pleuromamma borealis,59,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Candacia armata,61,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Tomopteris spp.,80,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Hyperiidea (Total),82,1,33.47738652756143
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Decapoda larvae (Total),83,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Clione limacina,84,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Euphausiacea Total,88,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Chaetognatha eyecount,89,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Fish eggs (Total),90,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Fish larvae,91,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Scolecithrix danae,416,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Candacia spp. (Unidentified),429,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Pleuromamma spp. (Unidentified),434,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Polychaete larvae (unidentified),450,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Cumacea,454,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Lepas nauplii,457,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Ostracoda,459,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Amphipoda (Unidentified),626,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Labidocera acutifrons,961,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Salpidae (Total),977,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Doliolidae,978,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Alteutha spp.,985,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Metridia spp. (V-VI) (unidentified),1677,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Siphonostomatoida,10066,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Monstrilloida,10069,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Thalia democratica,10564,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Calanus V-VI unidentified,10566,3,100.43215958268428
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Decapod megalopa,10568,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Decapod megalopa,10568,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Decapod zoea,10569,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Decapod zoea,10569,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Fish eggs with oil globules,10572,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Fish eggs with oil globules,10572,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Fish eggs without oil globules,10573,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Fish eggs without oil globules,10573,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Paraeuchaeta norvegica,10605,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Paraeuchaeta norvegica,10605,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Euchaetidae (unidentified),10606,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Euchaetidae (unidentified),10606,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Parathalestris croni,10610,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Plastic Total (trial),10714,6,200.86431916536856
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Anomalocera opalus,10741,0,0
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Neocalanus gracilis,45,NA,NA
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Rhincalanus nasutus,50,NA,NA
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Euchirella rostrata,51,NA,NA
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Pleuromamma abdominalis,58,NA,NA
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Gammaridea,81,NA,NA
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Centropages bradyi,380,NA,NA
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Euchaeta marina,393,NA,NA
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Paedoclione doliiformis,448,NA,NA
446MC,1,2014-03-26T02:51:00Z,43.317,-65.428,Gymnosomata (Unidentified),480,NA,NA
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Calanus finmarchicus,40,6,200.86431916536856
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Calanus glacialis,42,0,0
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Calanus hyperboreus,44,0,0
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Nannocalanus minor,47,0,0
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Metridia lucens,55,2,66.95477305512286
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Metridia longa,56,0,0
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Pleuromamma borealis,59,0,0
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Candacia armata,61,0,0
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Tomopteris spp.,80,0,0
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Hyperiidea (Total),82,0,0
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Decapoda larvae (Total),83,0,0
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Clione limacina,84,0,0
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Euphausiacea Total,88,0,0
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Chaetognatha eyecount,89,0,0
446MC,3,2014-03-26T04:40:00Z,43.335,-65.867,Fish eggs (Total),90,0,0
