cruise,station,date,lat,lon,pci,taxon,taxa_id_number,abundance_per_transect,abundance
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Rhizosolenia hebetata semispina,108,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Chaetoceros(Hyalochaete) spp.,112,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Chaetoceros(Phaeoceros) spp.,113,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Odontella sinensis,114,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Thalassiothrix longissima,116,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Thalassionema nitzschioides,117,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Ceratium fusus,121,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Ceratium furca,122,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Ceratium lineatum,123,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Ceratium tripos,124,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Ceratium macroceros,125,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Ceratium horridum,126,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Ceratium longipes,127,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Ceratium arcticum,128,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Dinoflagellate cysts (Total),130,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Bacteriastrum spp.,154,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Bellerochea malleus,155,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Odontella aurita,157,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Coscinodiscus spp. (Unidentified),166,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Ditylum brightwellii,168,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Eucampia zodiacus,169,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Fragilaria spp.,170,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Navicula spp.,176,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Cylindrotheca closterium,177,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Stephanopyxis spp.,190,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Coccolithaceae (Total),195,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Pterosperma spp. (Total),196,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Silicoflagellates,198,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Nitzschia spp. (Unidentified),199,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Ceratium pentagonum,240,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Dinophysis spp. Total,251,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Gonyaulax spp.,253,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Protoperidinium spp.,255,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Pinus pollen,812,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Stellate body (Land plant hair),814,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Coscinodiscus wailesii,976,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Proboscia alata,1000,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Dinophysis acuta,1602,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Hyalochaete resting spore,1612,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Scrippsiella cysts,10505,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Acanthoica quattrospina,10508,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Emiliania huxleyi type,10510,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Emiliania huxleyi type,10510,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Rhabdosphaera clavigera,10511,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Syracosphaera pulchra,10512,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Coccolithus pelagicus,10513,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Coccolithus pelagicus,10513,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Licmophora spp.,10527,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Asterionellopsis glacialis,10615,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Pseudo-nitzschia delicatissima complex,10623,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Pseudo-nitzschia seriata complex,10624,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Corethron hystrix,10681,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Rhizosolenia imbricata,10684,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Delphineis surirella,10712,0,0
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Coscinodiscus concinnus,165,NA,NA
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Leptocylindrus danicus,175,NA,NA
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Rhizosolenia setigera,187,NA,NA
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Ceratium bucephalum,224,NA,NA
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Prorocentrum spp. Total,259,NA,NA
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Actiniscus pentasterias,980,NA,NA
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Leptocylindrus mediterraneus,1001,NA,NA
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Grammatophora spp.,1624,NA,NA
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Prorocentrum micans,1679,NA,NA
445MC,9,2014-02-25T15:55:00Z,43.38,-67.6,1,Braarudosphaera bigelowii,10509,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Paralia sulcata,101,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Skeletonema costatum,102,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Thalassiosira spp.,103,35000,11717.0852846465
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Rhizosolenia hebetata semispina,108,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Chaetoceros(Hyalochaete) spp.,112,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Chaetoceros(Phaeoceros) spp.,113,35000,11717.0852846465
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Odontella sinensis,114,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Thalassiothrix longissima,116,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Thalassionema nitzschioides,117,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Ceratium fusus,121,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Ceratium furca,122,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Ceratium lineatum,123,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Ceratium tripos,124,15000,5021.6079791342145
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Ceratium macroceros,125,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Ceratium horridum,126,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Ceratium longipes,127,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Ceratium arcticum,128,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Dinoflagellate cysts (Total),130,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Bacteriastrum spp.,154,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Bellerochea malleus,155,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Odontella aurita,157,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Coscinodiscus spp. (Unidentified),166,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Ditylum brightwellii,168,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Eucampia zodiacus,169,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Fragilaria spp.,170,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Navicula spp.,176,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Cylindrotheca closterium,177,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Stephanopyxis spp.,190,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Coccolithaceae (Total),195,15000,5021.6079791342145
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Pterosperma spp. (Total),196,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Silicoflagellates,198,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Nitzschia spp. (Unidentified),199,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Ceratium pentagonum,240,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Dinophysis spp. Total,251,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Gonyaulax spp.,253,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Protoperidinium spp.,255,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Pinus pollen,812,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Stellate body (Land plant hair),814,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Coscinodiscus wailesii,976,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Proboscia alata,1000,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Dinophysis acuta,1602,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Hyalochaete resting spore,1612,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Scrippsiella cysts,10505,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Acanthoica quattrospina,10508,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Emiliania huxleyi type,10510,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Emiliania huxleyi type,10510,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Rhabdosphaera clavigera,10511,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Syracosphaera pulchra,10512,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Coccolithus pelagicus,10513,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Coccolithus pelagicus,10513,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Licmophora spp.,10527,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Asterionellopsis glacialis,10615,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Prorocentrum spp. ('Exuviaella' type),10620,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Pseudo-nitzschia delicatissima complex,10623,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Pseudo-nitzschia seriata complex,10624,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Corethron hystrix,10681,15000,5021.6079791342145
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Rhizosolenia imbricata,10684,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Delphineis surirella,10712,0,0
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Coscinodiscus concinnus,165,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Leptocylindrus danicus,175,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Rhizosolenia setigera,187,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Ceratium bucephalum,224,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Prorocentrum spp. Total,259,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Actiniscus pentasterias,980,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Leptocylindrus mediterraneus,1001,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Grammatophora spp.,1624,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Prorocentrum micans,1679,NA,NA
445MC,11,2014-02-25T18:24:00Z,43.413,-68.055,2,Braarudosphaera bigelowii,10509,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Paralia sulcata,101,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Skeletonema costatum,102,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Thalassiosira spp.,103,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Rhizosolenia hebetata semispina,108,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Chaetoceros(Hyalochaete) spp.,112,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Chaetoceros(Phaeoceros) spp.,113,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Odontella sinensis,114,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Thalassiothrix longissima,116,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Thalassionema nitzschioides,117,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Ceratium fusus,121,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Ceratium furca,122,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Ceratium lineatum,123,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Ceratium tripos,124,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Ceratium macroceros,125,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Ceratium horridum,126,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Ceratium longipes,127,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Ceratium arcticum,128,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Dinoflagellate cysts (Total),130,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Bacteriastrum spp.,154,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Bellerochea malleus,155,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Odontella aurita,157,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Coscinodiscus spp. (Unidentified),166,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Ditylum brightwellii,168,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Eucampia zodiacus,169,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Fragilaria spp.,170,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Navicula spp.,176,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Cylindrotheca closterium,177,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Stephanopyxis spp.,190,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Coccolithaceae (Total),195,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Pterosperma spp. (Total),196,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Silicoflagellates,198,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Nitzschia spp. (Unidentified),199,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Ceratium pentagonum,240,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Dinophysis spp. Total,251,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Gonyaulax spp.,253,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Protoperidinium spp.,255,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Pinus pollen,812,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Stellate body (Land plant hair),814,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Coscinodiscus wailesii,976,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Proboscia alata,1000,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Dinophysis acuta,1602,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Hyalochaete resting spore,1612,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Scrippsiella cysts,10505,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Acanthoica quattrospina,10508,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Emiliania huxleyi type,10510,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Emiliania huxleyi type,10510,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Rhabdosphaera clavigera,10511,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Syracosphaera pulchra,10512,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Coccolithus pelagicus,10513,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Coccolithus pelagicus,10513,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Licmophora spp.,10527,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Asterionellopsis glacialis,10615,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Pseudo-nitzschia delicatissima complex,10623,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Pseudo-nitzschia seriata complex,10624,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Corethron hystrix,10681,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Rhizosolenia imbricata,10684,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Delphineis surirella,10712,0,0
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Coscinodiscus concinnus,165,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Leptocylindrus danicus,175,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Rhizosolenia setigera,187,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Ceratium bucephalum,224,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Prorocentrum spp. Total,259,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Actiniscus pentasterias,980,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Leptocylindrus mediterraneus,1001,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Grammatophora spp.,1624,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Prorocentrum micans,1679,NA,NA
445MC,13,2014-02-25T20:57:00Z,43.443,-68.513,1,Braarudosphaera bigelowii,10509,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Paralia sulcata,101,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Skeletonema costatum,102,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Thalassiosira spp.,103,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Rhizosolenia hebetata semispina,108,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Chaetoceros(Hyalochaete) spp.,112,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Chaetoceros(Phaeoceros) spp.,113,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Odontella sinensis,114,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Thalassiothrix longissima,116,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Thalassionema nitzschioides,117,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Ceratium fusus,121,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Ceratium furca,122,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Ceratium lineatum,123,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Ceratium tripos,124,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Ceratium macroceros,125,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Ceratium horridum,126,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Ceratium longipes,127,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Ceratium arcticum,128,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Dinoflagellate cysts (Total),130,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Bacteriastrum spp.,154,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Bellerochea malleus,155,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Odontella aurita,157,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Coscinodiscus spp. (Unidentified),166,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Ditylum brightwellii,168,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Eucampia zodiacus,169,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Fragilaria spp.,170,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Navicula spp.,176,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Cylindrotheca closterium,177,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Stephanopyxis spp.,190,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Coccolithaceae (Total),195,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Pterosperma spp. (Total),196,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Silicoflagellates,198,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Nitzschia spp. (Unidentified),199,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Ceratium pentagonum,240,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Dinophysis spp. Total,251,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Gonyaulax spp.,253,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Protoperidinium spp.,255,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Pinus pollen,812,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Stellate body (Land plant hair),814,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Coscinodiscus wailesii,976,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Proboscia alata,1000,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Dinophysis acuta,1602,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Hyalochaete resting spore,1612,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Scrippsiella cysts,10505,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Acanthoica quattrospina,10508,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Emiliania huxleyi type,10510,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Emiliania huxleyi type,10510,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Rhabdosphaera clavigera,10511,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Syracosphaera pulchra,10512,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Coccolithus pelagicus,10513,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Coccolithus pelagicus,10513,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Licmophora spp.,10527,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Asterionellopsis glacialis,10615,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Pseudo-nitzschia delicatissima complex,10623,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Pseudo-nitzschia seriata complex,10624,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Corethron hystrix,10681,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Rhizosolenia imbricata,10684,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Delphineis surirella,10712,0,0
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Coscinodiscus concinnus,165,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Leptocylindrus danicus,175,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Rhizosolenia setigera,187,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Ceratium bucephalum,224,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Prorocentrum spp. Total,259,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Actiniscus pentasterias,980,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Leptocylindrus mediterraneus,1001,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Grammatophora spp.,1624,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Prorocentrum micans,1679,NA,NA
445MC,15,2014-02-25T23:29:00Z,43.472,-68.97,1,Braarudosphaera bigelowii,10509,NA,NA
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,1,Paralia sulcata,101,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,1,Skeletonema costatum,102,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,1,Thalassiosira spp.,103,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,1,Rhizosolenia hebetata semispina,108,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,1,Chaetoceros(Hyalochaete) spp.,112,0,0
445MC,17,2014-02-26T01:59:00Z,43.5,-69.427,1,Chaetoceros(Phaeoceros) spp.,113,0,0
